source;target;weight
glad;wellies;1
glad;rain;1
motogo;lions;1
furniture;music;1
dizzee;boardmasters;1
electro;house;1
nawh;glastonbury;1
nawh;cute;1
castlefield;courteeners;2
castlefield;letsavit;2
brokenhearted;wishiwasthere;1
brokenhearted;iloveyou;1
satisfaction;stonesglasto;2
satisfaction;rollingstones;13
satisfaction;glastonbury;48
satisfaction;theoldonesarethebest;2
satisfaction;saturdaynight;2
satisfaction;stones;12
satisfaction;brownsugar;1
satisfaction;ifwisheswerehorses;1
satisfaction;thestones;2
satisfaction;justsaying;1
satisfaction;bbcradio2;1
satisfaction;favourite;1
satisfaction;notaste;1
satisfaction;glasto13;1
satisfaction;bbcglasto;3
satisfaction;wishiwasthere;1
satisfaction;devil;1
satisfaction;bbc;1
satisfaction;glasto2013;1
satisfaction;therollingstones;1
satisfaction;legends;1
satisfaction;glastonbury2013live;1
nolongtalking;business;1
nolongtalking;yesorno;1
dons;heatwave;2
channelhopping;lions;1
channelhopping;motogp;1
แอดชา;jakebuggthailand;3
looksshit;ratherchopmyheadoff;1
looksshit;propawank;1
newfan;edl;1
bigscreen;glastonbury;1
dental;nj;2
shitinthewoods;hellnohippy;1
glastonbury2013lineupisamazing;jealous;2
wire;myr;1
goosebumps;awesome;1
goosebumps;daughter;2
congrats;caradelevigne;2
canberra;gonski;1
canberra;carbon;1
canberra;recycle;1
canberra;tafe;1
seo;domain;8
seo;webdesign;8
seo;hosting;8
livewirerecords;livewire;27
spotify;storify;1
spotify;heatglasto;4
mud;wellies;1
mud;myfeet;1
mud;glastonbury;3
mud;topoff;1
mud;fuckwools;1
mud;puddles;1
mud;tents;1
mud;smelly;1
mud;yuck;1
eventprofs;eventsnews;14
eventprofs;glastonbury;1
fact;epic;2
fact;glasto;1
fact;100percent;1
livewireathletics;livewirerecords;2
entertainment;home;1
entertainment;hugomatz;3
entertainment;news;2
entertainment;ucwradio;2
entertainment;topstories;2
entertainment;yahoocom;2
entertainment;europa;2
fashionbasts;notreallybothered;1
fashionbasts;gashtonbury;1
needtoseethem;jealous;1
serpico;glastonbury;1
serpico;music;1
serpico;awesome;1
serpico;rock;1
monkeyingaround;rockingout;1
india;eubiz;1
india;meditation;1
india;crowdfunding;1
india;flag;1
india;glastonbury;1
india;indian;3
india;sharma__shekhar;1
india;akansha_gautam;3
india;suryaray;3
india;rosydecosta;1
india;sharmasudhansu;1
trackiebottomstuckedinsocks;arcticmonkeys;1
recorded;warmupfort;2
my;dream;1
singer;starlife;2
singer;funtime;2
singer;performance;2
singer;cleanbandit;2
singer;performer;2
singer;summer;1
refreshed;glastonbury;1
refreshed;clean;7
refreshed;musthave;1
refreshed;skin;7
refreshed;glastonbu;6
saturdaysorted;rockandroll;1
btb13;glastonbury;1
nffc;efc;1
nffc;glastonbury;139
nffc;retardsontour;1
nffc;proud;35
nffc;bbcglasto;4
nffc;fb;1
nffc;respect;1
nffc;buzzing;33
nffc;glastonbury2013;19
nffc;forestfamily;1
nffc;jobless;2
nffc;hippie;2
nffc;treehugger;2
nffc;scum;2
nffc;representing;2
nffc;glasto;1
nffc;coyr;8
nffc;bbc3;5
nffc;seriousairtime;1
nffc;flyingtheflag;4
nffc;dcfc;9
nffc;flag;2
nffc;example;6
nffc;mightyreds;1
nffc;youreds;2
nffc;youredsss;1
nffc;forestontour;1
nffc;glasto2013;2
nffc;eastmidlandsno1;1
nffc;forest;2
nffc;redflagflyinghigh;1
nffc;glastofest;2
nffc;guns;41
nffc;toplad;1
nffc;famousteam;1
nffc;lovethat;1
nffc;wankers;1
nffc;nffcfamily;2
nffc;greaysupport;1
nffc;theflag;1
nffc;donedeal;3
nffc;keepitflyinghigh;1
nffc;betterflag;1
nffc;flyingourflag;1
nffc;getoverit;2
nffc;nottingham;1
nffc;notts;1
nffc;forumpost;1
nffc;redarmy;1
nffc;dcfcfans;1
nffc;topman;2
nffc;dffc;3
nffc;poleposition;6
nffc;ureddsss;6
nffc;youreeeeedddddddddsssssss;1
nffc;topbloke;2
nffc;welljel;1
nffc;envy;1
nffc;lcfc;1
nffc;notasgoodasyou;1
skreamizm;glasto;1
skreamizm;glastonbury;1
battersea;glastonbury;1
bml13;glastonbury;3
needtogotoafestival;hoping;1
glastonburyhurts;hurts;4
gutted;justmissedthem;1
gutted;lineup;1
gutted;fingerscrossed;1
notts;stepupyouryesgame;1
notts;ncs;1
hardcore;rave;4
hardcore;youwhat;1
year;every;1
year;single;1
storify;glasto13;1
storify;heatglasto;4
storify;heatstylespotter;3
sign;editors;1
sign;random;1
teamfollowback;autofollowback;2
teamfollowback;followmejp;2
teamfollowback;autofollow;1
facethemusic;ftm;3
arts;uk;3
arts;news;3
flyingwee;mud;1
flyingwee;portaloo;1
progreenlive;vip;2
progreenlive;magaluff2012;2
differentclass;legends;1
differentclass;titp2013;1
missingoutbigtime;greatestfestivalonearth;1
littlebitsad;dream;1
londonpride;glastonbury;1
thelumineers;arcticmonkey;1
thelumineers;glastonbury;2
thelumineers;iwasthere;1
cwmbury;fact;2
cantwait;reading2013;1
cantwait;tapesque;1
cantwait;ibiza2013;2
cantwait;ibizarocks;2
cantwait;ridic;1
shitsport;shitmusic;1
shitsport;ladiesdrink;1
cute;wishiwasthere;2
cute;glastonbury;3
cute;family;1
cute;glasto;1
cute;love;1
cute;rollingstones;1
cute;stones;1
cute;field;1
cute;cider;1
cute;therollingstones;1
tv;news;1
tv;uk;3
tv;usa;1
telmi;nachrichten;1
telmi;news;1
fuckingunreal;legends;1
tunein;futurehit;1
bestband;fav;1
alwaysnextyear;saturdaygraft;1
alwaysnextyear;niceone;1
tractorlove;nowplaying;1
ichoclo;in;1
pistil;hipstamatic;1
pistil;helgaviking;1
missingout;ilbeback;1
missingout;glastofest;2
missingout;neverbeen;2
missingout;regret;2
missingout;fangirl;1
missingout;weeping;1
missingout;amiannoyingyouyet;1
missingout;mickjaggerforlife;1
undautripedwarpump;motoweeeee;1
cool;crowd;2
cool;liamgallagher;2
cool;arcticmonkeys;2
cool;glastonbury;1
cool;festival;1
cool;music;1
beautiful;passenger;1
beautiful;wishiwerethere;3
hobo;blues;1
kohtao;chang;1
kohtao;sunset;1
kohtao;thailand;1
kohtao;beach;1
snsome;ycf13;3
easyday;loveit;1
lovef1;bestseat;1
lovef1;lovesport;1
hmv;glastonbury;1
livingthedream;johnnymarrontour;1
reiki;glastonbury2013;1
ep2013;glastonbury;1
aeropress;coffee;1
stopthecull;glastonbury;110
stopthecull;stones;1
stopthecull;badgercull;2
stopthecull;glasto;2
stopthecull;glastonb;8
stopthecull;badger;1
stopthecull;murder;1
stopthecull;profitbeforesense;1
stopthecull;saveourbadgers;1
stopthecull;thebadgercull;2
stopthecull;gl;1
u;glastonbury;2
u;mine;1
u;r;1
u;arctic;1
u;monkeys;1
luccasummer;devendrabanhart;2
dancingcity;itsallaboutthearts;1
of;innocence;1
of;parents;1
of;the;1
of;place;1
of;a;1
of;hell;1
cnet;crave;1
blogposts;music;2
monkeys;storify;3
monkeys;arctic;3
monkeys;heatglasto;2
monkeys;bestbandintheworld;1
monkeys;seeyoulaterinnovator;1
monkeys;stones;1
monkeys;toomanymorehashtag;1
paulmccartneyplease;beatlesandstones;1
citytillimterminated;imps;2
citytillimterminated;redarmy;1
citytillimterminated;uti;3
madeinwakefield;commonfolk;1
italiantuneup;outforablast;1
app;tech;1
legend;notatglastobury;1
legend;jelous;1
legend;cert;1
legend;tune;1
legend;cooldad;1
legend;glasto13;1
legend;glastonbury13;1
legend;creative;1
legend;boss;1
legend;amazinglive;1
legend;realhiphop;1
legend;kiethrichardsjustgetskoolerbytheday;1
legend;absolute;1
legend;wow;1
cry;jealous;1
cry;notfair;1
cry;letmebe;2
cry;exampleistheone;2
wanttogo;festivalblues;1
wanttogo;looksamazing;2
samusic;nkokhi;2
okru;spiegel;1
okru;stern;1
okru;mz;1
okru;gab;1
tunes;oldschool;1
tunes;rate;1
birmingham;thewho;3
nocontest;bruffliveson;1
nocontest;jaggerspastit;1
nocontest;doublebooked;1
2we;cantwait;1
alexturnerquiffwatch;glasto;1
alexturnerquiffwatch;glastonbury;1
wtsgd;mardybum;1
hives;glastonbury;2
crazywoman;gutted;2
happydays;scrumpyinthesun;1
happydays;stonesglasto;1
bestdjalive;ttag;1
wannago;jelly;1
wannago;glasto;1
wannago;jealous;3
wannago;glamping;1
wannago;aw;1
spychallenge;glastonbury;1
someonetakeme;festivalseason;1
someonetakeme;depressing;1
acne;glasto;1
waytobrag;fuckyou;1
waytobrag;notfair;1
kodaline;glastonbury;2
kodaline;johnpeel;2
kodaline;hardrockcalling;1
kodaline;soft;1
glastonberry;dingleberry;1
loving;sock;1
loving;love;1
loving;weekend;1
loving;my;1
loving;hard;1
loving;party;1
loving;it;1
inmyplace;coldplay;2
inmyplace;glastonbury;2
inmyplace;singingtojonnysolo;2
myidol;seeyouinnappa;1
mickeyneeds;flymethere;1
nowplayinh;songsthatnevergetold;1
nowplayinh;glastonbury;1
thuglife;whatamidoing;1
cardifffff;baus;1
รีล่า;ดิ้น;1
chrisbetawards;glastonbury;1
hype;overkill;1
hype;nexthype;1
sogood;totallyn;1
dontevenmentionrollingstones;arcticmonkeys;1
maybe;nextyear;2
acid;blues;1
acid;swamp;1
acid;apocalypse;1
turnersagenius;mardybum;1
turnersagenius;smashedit;1
b;paulmccartneyplease;1
cider;strawberry;1
cider;sun;1
cider;glastonbury;1
cider;toffeeapple;1
cider;yum;1
cider;brothers;1
whyarenti;notcool;1
placeresdelavida;arcticmonkeys;2
familyreunion;feelingold;1
first;friends;1
first;win;1
helicopter;livingthedream;1
helicopter;glasto;1
helicopter;hellyes;1
idontwanttoliveaymore;welljell;1
betterthanbeyoncé;sogroovy;1
betterthanbeyoncé;killedit;1
silverstone;f1;3
silverstone;formula1;2
saturdaysuperclassics;nowplaying;1
saturdaysuperclassics;chic;1
saturdaysuperclassics;glastonbury;1
bignight;bestseat;1
bignight;becksbluesallround;1
strobe;excessivestrobe;1
drinks;music;1
drinks;wellies;1
drinks;camping;1
drinks;goodtimes;1
party;bargain;1
party;hard;2
party;drunk;3
party;lookslush;3
party;festival;2
party;tunes;2
party;causethatsjusthowwedo;1
party;thinkbike;1
party;maga;1
chump;ego;1
chump;tool;1
inthebox;thatshowweroll;1
lopeor;matenme;1
lifeoftheparty;theboy;1
lifeoftheparty;thatguyeveryonelovesandtheydontknowwhy;1
sellout;glastonbury;1
imfuckedme;isanybodyelse;1
bml;congrats;1
dreamon;dirty;1
archticmonkeys;glasto;1
hardwork;ouch;1
hardwork;longday;1
diedandgonetoheaven;bestseat;1
stillsick;fakeversion;1
django;glastonbury2013;1
django;glastonbury;1
nopalmamos;elputowilly;1
dj;bass;4
dj;mix;4
dj;festival;2
dj;glastonbury;2
teamdairy;glastoshouts;1
whenthesungoesdown;holyshitballs;1
whenthesungoesdown;envy;1
notorious;goodtimes;1
notorious;disco;1
notorious;imcomingout;1
notorious;lefreak;1
notorious;letsdance;1
allstarz;boygotstyle;1
yannis;spanishsahara;1
yannis;badhabit;1
paparazzi;flor;1
earthquake;dustyourshoulder;1
selfie;sun;2
selfie;festival;2
selfie;glasto;2
selfie;flowers;2
selfie;summer;2
selfie;banging;1
selfie;howto;1
selfie;oi;1
selfie;saturday;1
selfie;party;1
selfie;mad;1
bubletomorrow;familytime;1
suchagoodartist;massivecrushonhim;1
sad;needalife;1
sad;glastonbury;3
sad;dedicatedfan;1
sad;festivals;1
sad;glastonbury2013;1
sad;music;1
sad;depressed;1
sad;rollingstones;1
sad;previoustweet;1
larmes;chansonenintraveineuse;2
family;blessed;1
family;culture;1
family;birthday;1
hatefestivalsbutmanamijealous;lovethestones;1
hotmamma;gl;2
roads;fuckyourfarm;1
caravanholidays;imnotjealous;1
bastille;jakebugg;1
betthatyoulookgoodonthedancefloor;waaa;1
betthatyoulookgoodonthedancefloor;wantobethere;1
chanceofrain;glasto;1
radio1;watty;1
radio1;allnight;1
musiclife;horselife;1
cnetuk;computers;1
day2;thefuture;1
books;music;1
books;lit;1
realmusic;glastonbury;3
realmusic;rocknrollstar;1
realmusic;primalscream;1
realmusic;legends;1
whoops;shhhhhh;1
whoops;itshaim;1
whoops;glastonbury;1
belter;glasto;1
belter;choon;1
bootleg;glasto2013;2
rockeameelsabado;rollingstones;1
rockeameelsabado;glastonbury;1
fresh;youthfulness;1
glastogram;glamping;1
tdcc;arcticmonkeys;1
tdcc;class;1
tdcc;glastonbury2013;1
tdcc;example;1
tdcc;haim;1
tdcc;glastonbury;18
tdcc;otherstage;1
tdcc;maverick;1
tdcc;properband;1
tdcc;glasto13;1
tdcc;rudmental;1
tdcc;tunes;1
tdcc;mydream;2
tdcc;beige;1
tdcc;punkisdead;1
tdcc;sixthformgeographystudents;1
tdcc;someday;1
tdcc;bbc3;1
tdcc;bbcglasto;1
tdcc;stonesglasto;1
tdcc;thestrypes;1
tdcc;annoying;1
thembrows;glasto;1
thembrows;thathat;1
sheepinafield;boringbastard;1
música;méxico;1
eyesandvoice;glastonbu;1
amp;bobmarley;1
amp;acts;1
amp;newmusic;1
amp;beyonce;1
boots;event;1
boots;festival;1
grump;glastonbury;1
grump;tourdefrance;1
fuckingclass;thecourteeners;1
doughboys;blowing;2
msmr;lcdsoundsystem;1
msmr;glastonbury;2
msmr;johnpeel;1
msmr;daughter;1
msmr;tomodell;1
msmr;bastille;1
keithrichards;stones;2
keithrichards;jealous;1
keithrichards;gutted;1
keithrichards;mickjagger;1
city;field;1
flatpeak;fashion;1
flatpeak;festival;1
flatpeak;snapback;1
brokenheart;imcryinginside;1
rockpopradio;music;3
uktour;arcticmonkeys;1
schoolforscandal;rockon;1
fancyrats;rats;1
karlplewker;schnauzer;1
sadface;missing;1
proudtobebritish;bbc;1
good;girl;1
homecoming;sheffield;1
facepaint;donkey;1
guardian;glastonbury;1
nonstreaming;milesawayfromstages;1
glastotales;glasto;1
cocktails;englishlager;1
fest;musicfest;1
orchestra;live;1
orchestra;glastonbury;1
orchestra;arcticmonkeys;1
orchestra;concert;1
orchestra;am5;1
gulfracing;mclarengt;1
agirlcandream;glastonbury;2
adidas;supreme;2
filmfestival;music;1
ciderbus;glastonbury;1
doctorwho;nerd;1
partynbullshit;starstruck;1
dirt;filth;1
dirt;disease;1
musicnews;rock;2
musicnews;stonesglasto;2
musicnews;derangedradio;4
musicnews;music;3
musicnews;djs;1
ubon;อุบล;1
ubon;musicstyle;1
travel;festivals;2
travel;ttot;5
travel;tbex;3
burning;sunshine;1
imgood;fontz;2
imgood;wideawake;2
imgood;salute;2
imgood;adot;2
workingwaytoohard;badtimes;1
ineedtoseethem;quality;1
hat;benedictcumberbatch;1
hat;inthemoodforit;2
festivalofsail;routedesprinces;3
festivalofsail;p1powerstock;3
am5;legends;1
falling;hymn;1
lauramvula;glastonbury;9
lauramvula;pyramidstage;1
lauramvula;bbcglasto;1
lauramvula;fb;1
lauramvula;amazing;1
lauramvula;greengarden;1
tourbuslife;glastongury;1
tourbuslife;fuckcamping;1
jack;woods;1
jack;excitingstuff;1
kasabian;hardrockcalling;1
kasabian;canyoufeelitcoming;1
kasabian;olympicpark;1
kasabian;brucespringsteen;15
raving;kissyoureyebrows;1
raving;rocking;1
np;am;1
don;whatag;1
don;bbc4;1
don;publicenemy;1
don;glastonbury;1
myboy;inlove;1
depressed;pipedown;1
depressed;wannabethere;1
depressed;ithurts;1
depressed;twodoorcinemaclub;2
respect;legend;1
respect;fuckedupthebase;1
respect;stones;2
respect;sleep;1
glastochoc;morechocolatelessmud;1
hurtsfamily;glastonburyhurts;1
hurtsfamily;hurts;4
thebeat;glastonbury;10
carrots;glasto13;1
grownup;ikea;1
sunny;balls;1
sunny;bands;1
sunny;tents;1
sunny;glastonbury;2
sunny;bluesky;2
darrada;glasto;1
needtoseeyoulive;bonkers;1
hardrockcalling;olympicpark;1
hardrockcalling;jelous;1
roses;parisarmy;1
sapevatelo;startup;1
sapevatelo;tech;1
stillamaze;notthesame;1
stillamaze;supposeitwillhavetodo;1
mr;glasonbury;1
mr;rooney;1
doubtit;gonnacatchsomething;1
thomyorke;nigelgodrich;1
likkleupparty;stickygreenstuff;1
likkleupparty;ouchea;2
likkleupparty;st;1
newyork;new;1
newyork;events;1
atmjam;brokewithexpensivetaste;1
atmjam;soundcloud;17
atmjam;vmguru;1
sick;arcticmonkeys;1
june;uksummerfestivals;1
june;exams;1
downtoatee;timing;1
notevenjealous;twat;1
muzyka;festiwal;1
muzyka;glasto;1
sorted;plans;1
nowpl;6music;1
justwow;wishiwasthere;1
justwow;glastonbury2013;1
bbcr1;bigoldsoftyiam;1
bbcr1;liveonline;1
bbcr1;glastonbury13;1
bbcr1;areyoucrazy;1
pyro;muse;5
pyro;co2jets;5
gunnagetlost;bromance;2
gunnagetlost;noshame;2
jazz;drums;1
jazz;culture;1
mainstreamtweet;dontcare;1
alexturneriloveyou;fangirl;3
socialmedia;buice;2
socialmedia;stonesglasto;2
jealous;so;2
jealous;beautweather;1
jealous;bucketlist;1
jealous;poormum;1
jealous;sucks;1
jealous;poor;1
jealous;someamazingbands;1
jealous;cheersthen;2
jealous;getmetoafestival;1
jealous;goingnextyear;1
jealous;jasonstatus;1
jealous;notix;1
jealous;perfection;1
jealous;oneday;2
jealous;featival;1
jealous;stonesglasto;1
jealous;wannabethere;1
worstdecisionofmylife;iblameyou;1
johnpeelstage4oclock;irishboys;1
potkettleblack;faketales;3
nononono;lifesucks;1
soojealous;music;1
soojealous;cider;1
soojealous;lush;1
soojealous;sunshine;1
nice;nowwatching;1
cressidabonas;princeharry;6
cressidabonas;glastonbury;1
cressidabonas;gla;5
notícias;show;2
glast;stonesglasto;1
earsandpaper;shit;1
beady;eye;1
titp;titp2013;1
titp;t20;3
titp;fingerscrossed;1
singing;love;1
singing;music;1
singing;tent;1
singing;bbq;1
followforfollow;tfb;2
swankytunes;glastonbury;1
skeletor;yourshit;1
getglue;arcticmonkeys;1
pissup;rowingfriends;1
pissup;rave;1
pissup;moshpits;1
glatonbury;kate;1
hippys;everywhere;1
dancingshoes;glastonbury;2
dancingshoes;faketales;1
dancingshoes;arcticmonkeys;2
dancingshoes;class;1
dancingshoes;brian;1
dancingshoes;artics;1
dancingshoes;yorkshire;1
dancingshoes;sheffield;1
dancingshoes;seeyalaterinnovator;1
dancingshoes;leeds;1
thechange;rip;1
thechange;epic;1
badgercull;glasto;12
badgercull;glast;3
badgercull;barbaric;8
badgercull;glas;6
badgercull;glastonb;2
badgercull;glaston;3
badgercull;eavis;6
badgercull;glastonbu;3
hatescottishweather;iwantsun;1
bbcintroducingeastmidlands;leicester;1
bbcintroducingeastmidlands;bytherivers;1
parlourflames;wishiwent;1
parlourflames;beadyeye;1
kuntbrigade;mermaidcoven;1
kuntbrigade;atmjam;6
dreamscometrue;f;1
dreamscometrue;humbled;1
dreamscometrue;legend;1
dreamscometrue;glastonbur;1
filthy;dirty;1
massive;jealous;1
getmethere;sojealous;1
getmethere;jealous;1
getmethere;unreal;1
getmethere;festivalblues;2
getmethere;insane;1
getmethere;getaskankon;1
getmethere;buzzing;1
getmethere;needtogo;1
getmethere;festivalfever;1
getmethere;jelous;1
getmethere;fucksaaaake;1
damnquestion;onlyone;1
beyonce;excitement;1
beyonce;iwannaseeyou;1
guitars;glasto;1
guitars;guiltypleasure;1
guitars;legs;1
guitars;girls;1
welljeal;glastonbury13;1
mygirls;glastonbury;1
mygirls;sunshine;1
koppabergs;housetomyself;1
koppabergs;happybunny;1
koppabergs;glastonbury;1
lovethem;faves;1
lovethem;bluecollarjane;2
lovethem;dancing;2
lovethem;bbcthree;2
pusb;ccfc;2
pusb;bbcglasto;1
indie;rock;1
indie;trilbyboy;1
raging;unreal;1
specialtalent;boom;2
musings;fb;1
looksamazing;music;1
looksamazing;wishiwasthere;1
whyaminotinthatcrowd;glasto;1
publicenemy;glastonbury;227
publicenemy;mippies;1
publicenemy;bbcglasto;16
publicenemy;yeahboyeee;1
publicenemy;chuckd;5
publicenemy;pioneersofrap;1
publicenemy;basshowlowcanyougo;1
publicenemy;fuckthestones;1
publicenemy;therollingstones;2
publicenemy;glasto;4
publicenemy;bbc4;6
publicenemy;gangstahrap;1
publicenemy;live;1
publicenemy;hiphopclassics;1
publicenemy;glastonbury2013;1
publicenemy;oldschool;1
publicenemy;policeacademy;1
publicenemy;tackleberry;1
publicenemy;bb4;1
publicenemy;legends;2
publicenemy;loveit;1
publicenemy;believe_it;1
publicenemy;hiphop;5
publicenemy;flavaflav;1
publicenemy;hiphopnotstones;1
publicenemy;rollingstones;1
publicenemy;old;1
publicenemy;stones;3
publicenemy;goingin;2
publicenemy;fightthepower;4
publicenemy;preachingtruth;1
publicenemy;dontbelievethehype;1
publicenemy;harderthanyouthink;1
publicenemy;oldshoolhiphop;1
publicenemy;glasto2013;3
publicenemy;westholts;1
publicenemy;oldskool;1
publicenemy;timing;1
publicenemy;badscratching;1
publicenemy;scratch;1
publicenemy;nirvana;1
publicenemy;iwasthere;1
publicenemy;hiphopmusic;1
publicenemy;imblackandproud;1
publicenemy;djlord;2
publicenemy;glas;1
publicenemy;legend;2
publicenemy;southcentrallosangeles;1
publicenemy;watching;1
publicenemy;pussies;1
publicenemy;cannockchase;1
publicenemy;blondie;1
publicenemy;glastonbury2013live;4
publicenemy;thestones;1
publicenemy;justlikethat;1
publicenemy;realhiphop;2
publicenemy;standup;2
publicenemy;ok;1
publicenemy;kurtisblow;2
publicenemy;glastonberry;2
publicenemy;elvis;1
publicenemy;standard;1
publicenemy;takeabowson;1
publicenemy;soulpower;1
publicenemy;bbc2;1
sarcasm;haha;2
sarcasm;sorrynotsorry;2
sisters;benhoward;1
sisters;glastonbury;1
gigem;aggies;1
notacloud;bluesky;1
blackflies;goosebumps;1
bbclivecoverage;ritaora;1
bbclivecoverage;glastonbury;1
takemethere;jealous;1
takemethere;glastonbury;6
takemethere;elvis;1
takemethere;gastonbury14;1
takemethere;downer;2
takemethere;nightmare;2
campsite;gettingseshed;3
indieforeverever;glasto;1
dude;unreal;1
wishwewerethere;whydidntwe;1
wishwewerethere;poormansglasto;1
smoothvoice;amazing;1
smoothvoice;whatababe;1
innibos10;innibos2013;1
innibos10;innbos;1
onlylove;benhoward;5
onlylove;wishiwasthere;1
onlylove;glastonbury;7
onlylove;glasto;1
onlylove;festoblues;1
onlylove;dreamy;1
onlylove;beautiful;1
onlylove;sojealous;1
onlylove;keepyourheadup;2
onlylove;my;1
ajenglish;rt;1
ajenglish;cnn;1
easylistening;yes;2
easylistening;glastonbury;2
easylistening;alabamashakes;1
art;music;2
art;stonesglasto;2
manila;manilanews;2
manila;entertainmentnews;2
heaven;looksepic;1
heaven;lovethis;1
heaven;bbcthree;1
students;tsep;1
ukindiepretenciousscene;tentswag;2
singingalong;loveit;1
singingalong;nolife;1
singingalong;glastonbury;1
beautifulman;wishiwasthere;1
knowsnothingofthecrunch;cantcontainthefunk;1
tastey;mmm;1
glastonburyrocks;benhoward;1
glastonburyrocks;looksamazing;1
amazzzzziiiiiing;dudesgotsoul;1
wub;glastonbury;2
wub;wom;1
homecooking;happy;1
memories;holiday;1
memories;fave;1
memories;goodtimes;1
memories;jealous;1
memories;gutted;1
philippines;entertainmentnews;3
no;yes;1
bored;inthemoodfordancing;1
bored;depressingtunes;1
bored;selfie;1
bored;white;1
bored;pose;1
bored;black;1
bored;reminding;1
bored;thissucks;1
bored;nexttime;2
bored;lovethestones;2
bored;long;1
bored;jealous;1
disgraceful;hipmum;1
disgraceful;lcfc;1
disgraceful;nffc;1
winning;happy;1
rocks;britain;2
topboy;sunbedtunes;1
fuckingmental;workingonmyshit;4
howard;glastonbury;1
motiondesign;broadcastdesign;1
motiondesign;graphicdesign;1
wakestock;cantwait;1
weather;thisiswales;1
cantwaittoseehim;benicassim;1
notthesamewithoutit;offtosainsburysigo;1
imnotbiased;youknowitstrue;2
moscow;goingtomelt;1
gracious;myfave;1
there;me;1
there;take;1
bbc2;jerkchicken;1
bbc2;glastonburry;1
bbc2;rollngstones;1
bbc2;glasto13;2
bbc2;stonesglasto;2
bbc2;glasto;1
bbc2;fb;1
bbc2;nowplaying;1
bbc2;therollingstones;1
bbc2;glastonbury2013;1
bbc2;londongrammar;1
gym;fitness;1
gym;ct;1
f1;silverstone;1
f1;lewishamilton;1
bringthehousedown;busgate;1
bringthehousedown;glastonbury;1
imgettingold;thestrypes;1
silverlining;everycloud;1
teammusic;upandcoming;1
lovehisvoice;amazing;1
lovehisvoice;sooogoood;1
lovehisvoice;ahhhh;1
creamfields2013;edclondon;1
8weekstillreadingfestival;nextyearisamust;1
bombayroyale;glastonbury;3
bombayroyale;bbc2;1
silvers;lewishamilton;1
newcastle;scotland;1
newcastle;glastonbury;1
newcastle;manchester;1
turnitinlove;whataracket;1
turnitinlove;glastonbury;1
fb;thestrypes;1
fb;mummy;1
infinitelybetter;cyclingftw;1
gohome;getoffmatelly;1
gohome;pastit;4
noticias;musica;1
noticias;news;4
noticias;globedia;1
noticias;mundo;2
noticias;mexico;2
sadlife;lastnightkilledme;1
withmyfather;really;1
couldntgiveashit;toomuchtooask;1
supping;wandering;1
supping;eating;1
supping;paris;1
supping;lolloping;1
singers;glastonbury;1
singers;tuvan;1
singers;mad;1
mickandkeith;yeah;1
media;weird;1
goodvibes;glasto13;4
jesusandmarychain;stones;1
jesusandmarychain;brmc;1
jesusandmarychain;thestrypes;1
notenoughcommoners;toffs;3
unreal;ayup;1
unreal;dreamtogo;1
unreal;glasto;2
unreal;jealous;1
unreal;thestrypes;1
glaston;atmjam;3
glaston;bbc3;3
glaston;silverstone;1
glaston;stonesglasto;1
haarlem;festivalitis;1
relaxed;justwhatineeded;1
catchuptv;lazywkend;1
lame;melt;1
nextyearmaybe;glastonbury2013;2
dontdocamping;needapropershower;1
cuteandcosy;loveitlikeanindiecan;1
cuteandcosy;feetup;1
yournotfromnycyourfromrotherham;arcticmonkeys;1
workinghell;lackofsleep;1
workinghell;epic;1
workinghell;madness;1
workinghell;crazy;1
workinghell;banter;1
sojel;wishiwasthere;2
chilledvibes;backin2009;1
strypes;glastonbury;14
strypes;bbcglasto;2
strypes;shithot;1
strypes;stones;1
justtesting;wibe;1
justtesting;glasto;1
justtesting;wifi;1
60andstillraving;naughtyrupert;1
listgoeson;fromtheritztotherubble;1
listgoeson;teddypicker;1
listgoeson;faketales;1
elo;eagles;1
elo;carpenters;1
sake;dontwannabethere;1
sake;notevenbothered;1
betterthanthebeatles;stillgotit;1
bpmsfx;glastonbury;1
bpmsfx;pyramidstage;1
glastobassface;glastonbury;2
thanks;marryme;1
thanks;please;3
fctwente65;twenteforever;1
fctwente65;twentefor;1
daftpunk;secretshow;1
daftpunk;stonesglasto;1
daftpunk;empireofthesun;1
daftpunk;jakebugg;1
daftpunk;glastonbur;1
daftpunk;thenational;1
gossip;celebrity;2
gossip;celebritynews;3
gossip;instantfollowback;3
gossip;star;1
gossip;tmz;1
gossip;celebs;3
gossip;wc;1
finally;happyness;1
notlongnow;giddy;1
notlongnow;cantwait;1
rw13;glastonbury;1
classyguys;l;3
titployal;t20;1
ocrb;gcsegeography;1
yeaaah;nw;1
grandma;legend;1
daywellspent;lazyday;1
sour;shitmybosssays;1
startmeup;satisfaction;2
startmeup;bbcglasto;1
startmeup;enoughhashtags;1
startmeup;rollingstones;4
startmeup;glastonbury;18
startmeup;keef;1
startmeup;thestones;3
startmeup;stones;3
startmeup;therollingstones;2
startmeup;glasto2013;1
startmeup;glastobbc;1
startmeup;rolling;1
startmeup;glastonbury2013live;1
startmeup;legends;1
startmeup;sympathyforthedevil;1
startmeup;brownsugar;1
beautifulweather;noahandthewhale;1
please;me;1
please;go;1
please;take;1
please;to;1
please;someone;1
please;want;1
please;crying;1
